parser,embedding,llm,reasoning_effort,temperature,append_outputs,hyperparam_id,doi,dimension,human_coder,paper_id,cosine,deviation_agree
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_13,transf,JC,6,0.5454698265647655,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_13,missd,BC,6,0.7016891730859011,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_13,missd,JC,6,0.917813494085646,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,hypothesis,BC,7,0.7289606557598701,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,hypothesis,JC,7,0.8087477402317039,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,datas,BC,7,0.7362588140704731,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,datas,JC,7,0.3207029054663218,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,inex,BC,7,0.6697684004274075,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,inex,JC,7,1,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,samplesize,BC,7,0.7984317555036221,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,samplesize,JC,7,0.6985861123425037,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,manvars,BC,7,0.5032879397351532,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,manvars,JC,7,0.5055456984708383,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,measurevars,BC,7,0.9201053506142522,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,measurevars,JC,7,0.4846609326853848,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,stats,BC,7,0.7744997389385065,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,stats,JC,7,0.6604394860625369,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,transf,BC,7,0.683006368927332,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,transf,JC,7,0.5822898841573038,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,missd,BC,7,0.7629810722036666,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_14,missd,JC,7,0.5469468585591951,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,hypothesis,BC,8,0.5912182381608271,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,hypothesis,JC,8,0.7945172118571173,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,datas,BC,8,0.7073349147979546,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,datas,JC,8,0.6795615026911249,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,inex,BC,8,0.687582227076948,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,inex,JC,8,0.711174213961651,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,samplesize,BC,8,0.6691822541968515,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,samplesize,JC,8,0.40525396526693924,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,manvars,BC,8,0.3701410927458796,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,manvars,JC,8,0.8004757850246574,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,measurevars,BC,8,0.7090242995451536,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,measurevars,JC,8,0.18240552152480966,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,stats,BC,8,0.9052596190162772,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,stats,JC,8,0.6185064712983228,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,transf,BC,8,0.3769882566464051,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,transf,JC,8,0.8961511481406346,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,missd,BC,8,0.7853855484771818,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_15,missd,JC,8,0.808229120407975,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,hypothesis,BC,9,0.8708829655006762,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,hypothesis,JC,9,0.8213028838755788,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,datas,BC,9,0.7044592550547603,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,datas,JC,9,0.8022201538004637,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,inex,BC,9,0.22659283184728193,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,inex,JC,9,0.5704636542511234,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,samplesize,BC,9,1,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,samplesize,JC,9,0.8056949780355517,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,manvars,BC,9,0.7695031665543683,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,manvars,JC,9,0.5635778124773897,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,measurevars,BC,9,0.6641477474625265,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,measurevars,JC,9,0.8129944206418653,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,stats,BC,9,0.5854074351228444,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,stats,JC,9,0.6351481884115352,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,transf,BC,9,0.3855710323583712,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,transf,JC,9,0.8631839439711848,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,missd,BC,9,0.5692105558708003,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_16,missd,JC,9,0.8380480190885665,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,hypothesis,BC,10,0.5446386244285205,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,hypothesis,JC,10,0.7271471419766745,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,datas,BC,10,0.6167375279223206,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,datas,JC,10,0.3741561130748144,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,inex,BC,10,0.6847438803187399,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,inex,JC,10,0.8942871404771134,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,samplesize,BC,10,0.7964160663037767,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,samplesize,JC,10,0.32726480966347726,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,manvars,BC,10,0.5870057466029889,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,manvars,JC,10,1,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,measurevars,BC,10,0.7909532754488926,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,measurevars,JC,10,0.7731915972743657,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,stats,BC,10,0.4831644386011392,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,stats,JC,10,0.8337779483424357,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,transf,BC,10,0.5596871481640384,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,transf,JC,10,0.7269291652270347,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,missd,BC,10,0.744013731057289,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_17,missd,JC,10,0.9597728012245973,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,hypothesis,BC,11,0.7197062822498849,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,hypothesis,JC,11,0.9160462483116382,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,datas,BC,11,0.9187119328605271,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,datas,JC,11,0.7590677872667418,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,inex,BC,11,0.5557760756202228,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,inex,JC,11,0.8220876232072021,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,samplesize,BC,11,0.7226598366326032,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,samplesize,JC,11,0.9242893668139367,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,manvars,BC,11,0.6500804915758298,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,manvars,JC,11,0.6601380024122854,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,measurevars,BC,11,0.7071873448929676,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,measurevars,JC,11,0.9883291460948794,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,stats,BC,11,0.755944123401731,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,stats,JC,11,0.5325016293393511,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,transf,BC,11,0.7574872875191606,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,transf,JC,11,0.43558378681397897,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,missd,BC,11,0.5028207116279638,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_18,missd,JC,11,0.8210117835597979,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,hypothesis,BC,12,0.6306879026738211,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,hypothesis,JC,12,0.9271533609639645,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,datas,BC,12,0.7681367975106493,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,datas,JC,12,0.9393110478106932,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,inex,BC,12,0.7864406480688165,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,inex,JC,12,0.4700713986732251,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,samplesize,BC,12,0.5848319996500785,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,samplesize,JC,12,0.7861347620819267,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,manvars,BC,12,0.9180230751229894,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,manvars,JC,12,0.6696578830461393,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,measurevars,BC,12,0.7130275632149354,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,measurevars,JC,12,0.9085244517122864,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,stats,BC,12,0.7180161750107279,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,stats,JC,12,0.5937075527590517,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,transf,BC,12,0.5301866927239617,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,transf,JC,12,0.9761780883055591,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,missd,BC,12,0.6461745967893445,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_19,missd,JC,12,0.6448681984941744,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,hypothesis,BC,14,0.7796495824238655,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,hypothesis,JC,14,0.8281747452158263,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,datas,BC,14,0.6651921111961759,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,datas,JC,14,0.823735832283028,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,inex,BC,14,1,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,inex,JC,14,0.5585481794208704,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,samplesize,BC,14,0.8474609190425366,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,samplesize,JC,14,0.9137075696615504,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,manvars,BC,14,0.8953850223570623,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,manvars,JC,14,0.5742376351879565,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,measurevars,BC,14,0.8892208499051498,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,measurevars,JC,14,0.7740450484765078,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,stats,BC,14,0.682781574367221,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,stats,JC,14,0.915522797827648,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,transf,BC,14,0.838977846404421,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,transf,JC,14,0.7246394402510546,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,missd,BC,14,0.5254196600918576,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_20,missd,JC,14,0.9283163989044438,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,hypothesis,BC,15,0.8790303721428151,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,hypothesis,JC,15,0.49053070993141124,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,datas,BC,15,0.7907033470350153,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,datas,JC,15,0.595977952163453,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,inex,BC,15,0.54235133240188,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,inex,JC,15,0.6427535233687905,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,samplesize,BC,15,0.5443924225745039,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,samplesize,JC,15,0.707582745688372,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,manvars,BC,15,0.7519626273250513,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,manvars,JC,15,0.7228572241941917,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,measurevars,BC,15,0.6760694150596586,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,measurevars,JC,15,0.5758665732358944,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,stats,BC,15,0.7494342019689809,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,stats,JC,15,0.5994382689882576,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,transf,BC,15,0.5878696022257087,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,transf,JC,15,0.30736991868163366,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,missd,BC,15,0.800710629967254,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_21,missd,JC,15,0.7479261542236165,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,hypothesis,BC,16,0.6545813373727715,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,hypothesis,JC,16,0.3896230263328895,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,datas,BC,16,1,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,datas,JC,16,0.8794439216144212,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,inex,BC,16,0.6704836804794094,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,inex,JC,16,0.6417327897150024,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,samplesize,BC,16,0.8240716859735956,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,samplesize,JC,16,0.6553417022446926,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,manvars,BC,16,0.8599636230024224,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,manvars,JC,16,0.6125379006336734,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,measurevars,BC,16,0.4798746276120558,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,measurevars,JC,16,1,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,stats,BC,16,0.3940572601361338,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,stats,JC,16,0.8252504808638276,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,transf,BC,16,0.6298060003689028,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,transf,JC,16,0.7422313717996452,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,missd,BC,16,0.8121322093566908,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_22,missd,JC,16,0.7889267354651472,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,hypothesis,BC,17,0.6608084148176292,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,hypothesis,JC,17,0.4913589065477274,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,datas,BC,17,0.8701957193079117,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,datas,JC,17,0.924496801087673,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,inex,BC,17,0.5068633050869422,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,inex,JC,17,0.6368112965583138,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,samplesize,BC,17,0.5614683734733493,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,samplesize,JC,17,0.545729082089384,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,manvars,BC,17,0.9788626042222786,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,manvars,JC,17,0.422015579596765,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,measurevars,BC,17,0.7897076860637119,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,measurevars,JC,17,0.7021377889321497,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,stats,BC,17,0.7567525450960332,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,stats,JC,17,0.5438934166923685,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,transf,BC,17,0.7181440565103943,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,transf,JC,17,0.5343824732801393,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,missd,BC,17,0.793148601417942,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_23,missd,JC,17,0.9246121040035492,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,hypothesis,BC,18,0.3904073169571711,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,hypothesis,JC,18,0.5122221216444932,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,datas,BC,18,0.12344221406263478,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,datas,JC,18,0.719660312202367,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,inex,BC,18,0.3899693387512849,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,inex,JC,18,0.7879172404236672,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,samplesize,BC,18,0.9826360291088093,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,samplesize,JC,18,0.7354054328402835,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,manvars,BC,18,0.7904092147970019,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,manvars,JC,18,0.6750325059468604,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,measurevars,BC,18,0.287065390775541,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,measurevars,JC,18,0.7178825850872228,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,stats,BC,18,0.6538210316394168,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,stats,JC,18,0.8233224429047739,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,transf,BC,18,0.7999729440896411,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,transf,JC,18,0.5872216190932075,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,missd,BC,18,0.40347985645145656,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_24,missd,JC,18,0.6637484815160865,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,hypothesis,BC,19,0.5746114618005603,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,hypothesis,JC,19,0.5220916783079972,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,datas,BC,19,0.48173470116713624,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,datas,JC,19,0.8506749560204357,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,inex,BC,19,0.3293207185764196,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,inex,JC,19,0.7990806939223157,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,samplesize,BC,19,0.7583763936349598,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,samplesize,JC,19,0.9051924342605838,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,manvars,BC,19,0.8733138111713529,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,manvars,JC,19,0.9192677681761002,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,measurevars,BC,19,0.7219128655369894,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,measurevars,JC,19,0.7153168644175641,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,stats,BC,19,0.6747059617712796,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,stats,JC,19,0.6449363295414209,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,transf,BC,19,0.8482670513862838,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,transf,JC,19,0.867122140660865,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,missd,BC,19,0.408461163591698,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_25,missd,JC,19,0.5140038520300507,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,hypothesis,BC,20,0.8849702947363686,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,hypothesis,JC,20,0.718191111212439,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,datas,BC,20,0.8361304069789347,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,datas,JC,20,0.9564669125204639,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,inex,BC,20,0.6318002828362953,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,inex,JC,20,0.6989012006331404,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,samplesize,BC,20,0.7513264415259789,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,samplesize,JC,20,0.6792934832796869,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,manvars,BC,20,0.4828049644248222,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,manvars,JC,20,0.721578702575332,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,measurevars,BC,20,0.7409571057298241,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,measurevars,JC,20,0.8645572382627423,1
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,stats,BC,20,0.8186578279351397,0
GROBID,text-embedding-3-large,GPT-5.1,Low,NA,Yes,1,doi_26,stats,JC,20,0.6271236550408086,1
